household_id,census_division,census_region,driver_count,household_income,household_size,household_workers,home_type,household_location,number_adults_household,vehicles_per_household,travel_date,travel_day,urban,vehicle_type,hybrid,make,vehicle_age,vehicle_commercial,vehicle_delivery,vehicle_rideshare,fuel_type,vehicle_year
9000073413,Middle Atlantic,Northeast,2,"$125,000 to $149,999",3,2,One-family detached,Rural,3,2,202205,Tuesday,Not in an urban area,Pickup Truck,No,Chevrolet,10,No,,,Gas,2012
9000073413,Middle Atlantic,Northeast,2,"$125,000 to $149,999",3,2,One-family detached,Rural,3,2,202205,Tuesday,Not in an urban area,Automobile/car/stationwagon,No,Honda,9,No,,,Gas,2013
9000073444,East South Central,South,2,"$75,000 to $99,999",2,2,One-family detached,Urban,2,1,202204,Thursday,In an urban area,Van (Minivan/Cargo/Passenger),No,Chrysler,20,No,,,Gas,2002
9000073447,South Atlantic,South,2,"$150,000 to $174,999",2,1,One-family detached,Urban,2,2,202204,Tuesday,In an urban area,Automobile/car/stationwagon,No,Subaru,5,No,,,Gas,2017
9000073447,South Atlantic,South,2,"$150,000 to $174,999",2,1,One-family detached,Urban,2,2,202204,Tuesday,In an urban area,Automobile/car/stationwagon,No,Acura,12,No,,,Gas,2010
9000073451,East North Central,Midwest,2,"$50,000 to $74,999",2,2,One-family detached,Urban,2,2,202204,Sunday,In an urban area,Automobile/car/stationwagon,No,Ford,14,No,,,Gas,2008
9000073451,East North Central,Midwest,2,"$50,000 to $74,999",2,2,One-family detached,Urban,2,2,202204,Sunday,In an urban area,Automobile/car/stationwagon,No,Jeep,3,No,,,Gas,2019
9000073472,West South Central,South,3,"$50,000 to $74,999",4,1,One-family detached,Urban,4,4,202204,Sunday,In an urban area,Pickup Truck,No,Chevrolet,18,No,,,Gas,2004
9000073472,West South Central,South,3,"$50,000 to $74,999",4,1,One-family detached,Urban,4,4,202204,Sunday,In an urban area,Automobile/car/stationwagon,No,Jeep,18,No,,,Gas,2004
9000073472,West South Central,South,3,"$50,000 to $74,999",4,1,One-family detached,Urban,4,4,202204,Sunday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Jeep,2,No,,,Gas,2020
9000073472,West South Central,South,3,"$50,000 to $74,999",4,1,One-family detached,Urban,4,4,202204,Sunday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Chevrolet,14,No,,,Gas,2008
9000073475,Mountain,West,1,"$25,000 to $34,999",1,1,Mobile home,Rural,1,1,202204,Thursday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Ford,23,No,,,Gas,1999
9000073488,West South Central,South,1,"$150,000 to $174,999",1,1,One-family detached,Urban,1,1,202204,Wednesday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Toyota,1,No,,,Gas,2021
9000073489,Pacific,West,2,"$100,000 to $124,999",2,2,"Townhome, Condo",Urban,2,3,202205,Monday,In an urban area,Automobile/car/stationwagon,No,Audi,1,Yes,Yes,No,Gas,2021
9000073489,Pacific,West,2,"$100,000 to $124,999",2,2,"Townhome, Condo",Urban,2,3,202205,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Honda,5,No,,,Gas,2017
9000073489,Pacific,West,2,"$100,000 to $124,999",2,2,"Townhome, Condo",Urban,2,3,202205,Monday,In an urban area,Automobile/car/stationwagon,No,Toyota,12,Yes,Yes,No,Gas,2010
9000073528,West South Central,South,1,"$15,000 to $24,999",1,0,One-family detached,Urban,1,1,202204,Friday,In an urban cluster,Automobile/car/stationwagon,No,Chevrolet,7,No,,,Gas,2015
9000073529,Pacific,West,2,"$125,000 to $149,999",3,3,Mobile home,Urban,3,2,202204,Saturday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Mazda,7,No,,,Gas,2015
9000073529,Pacific,West,2,"$125,000 to $149,999",3,3,Mobile home,Urban,3,2,202204,Saturday,In an urban area,Automobile/car/stationwagon,No,Dodge,10,No,,,Gas,2012
9000073533,Middle Atlantic,Northeast,2,"$35,000 to $49,999",2,2,One-family detached,Rural,2,2,202204,Tuesday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Honda,1,No,,,Gas,2022
9000073533,Middle Atlantic,Northeast,2,"$35,000 to $49,999",2,2,One-family detached,Rural,2,2,202204,Tuesday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Hyundai,2,No,,,Gas,2020
9000073538,South Atlantic,South,2,"$50,000 to $74,999",2,0,One-family detached,Rural,2,2,202205,Monday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Nissan/Datsun,11,No,,,Gas,2011
9000073538,South Atlantic,South,2,"$50,000 to $74,999",2,0,One-family detached,Rural,2,2,202205,Monday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Subaru,5,No,,,Gas,2017
9000073546,Middle Atlantic,Northeast,2,"$150,000 to $174,999",2,1,One-family detached,Urban,2,2,202205,Monday,In an urban cluster,Automobile/car/stationwagon,No,Ford,15,Yes,No,No,Gas,2007
9000073546,Middle Atlantic,Northeast,2,"$150,000 to $174,999",2,1,One-family detached,Urban,2,2,202205,Monday,In an urban cluster,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Jeep,7,Yes,No,No,Gas,2015
9000073548,South Atlantic,South,1,"$50,000 to $74,999",1,0,One-family detached,Urban,1,1,202204,Friday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Ford,1,No,,,Gas,2021
9000073551,West North Central,Midwest,4,"$50,000 to $74,999",8,3,One-family detached,Urban,3,1,202208,Thursday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Nissan/Datsun,5,No,,,Gas,2017
9000073569,East South Central,South,1,"$35,000 to $49,999",1,0,"Boat, RV, van, etc.",Rural,1,1,202205,Tuesday,Not in an urban area,Pickup Truck,No,Chevrolet,19,No,,,Gas,2003
9000073592,South Atlantic,South,1,"Less than $10,000",2,0,Mobile home,Rural,2,1,202205,Monday,Not in an urban area,Automobile/car/stationwagon,No,Pontiac,23,No,,,Gas,1999
9000073599,Pacific,West,1,"$75,000 to $99,999",1,0,One-family detached,Urban,1,3,202204,Saturday,In an urban area,Automobile/car/stationwagon,No,BMV,16,No,,,Gas,2006
9000073599,Pacific,West,1,"$75,000 to $99,999",1,0,One-family detached,Urban,1,3,202204,Saturday,In an urban area,Van (Minivan/Cargo/Passenger),No,Toyota,11,No,,,Gas,2011
9000073599,Pacific,West,1,"$75,000 to $99,999",1,0,One-family detached,Urban,1,3,202204,Saturday,In an urban area,Recreational vehicle (RV)/Motorhome,No,Other make,1,No,,,Gas,2022
9000073601,South Atlantic,South,2,"$100,000 to $124,999",2,0,One-family detached,Urban,2,2,202204,Saturday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Honda,18,No,,,Gas,2004
9000073601,South Atlantic,South,2,"$100,000 to $124,999",2,0,One-family detached,Urban,2,2,202204,Saturday,In an urban area,Automobile/car/stationwagon,No,Honda,2,No,,,Gas,2020
9000073615,Pacific,West,2,"$50,000 to $74,999",2,2,Building with 2 or more apartments,Urban,2,1,202205,Monday,In an urban area,Automobile/car/stationwagon,No,Toyota,11,No,,,Gas,2011
9000073620,East South Central,South,2,"$75,000 to $99,999",2,0,One-family detached,Rural,2,2,202205,Wednesday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Ford,13,No,,,Gas,2009
9000073620,East South Central,South,2,"$75,000 to $99,999",2,0,One-family detached,Rural,2,2,202205,Wednesday,Not in an urban area,Pickup Truck,No,Other make,6,No,,,Gas,2016
9000073636,West South Central,South,1,"$75,000 to $99,999",1,1,One-family detached,Rural,1,2,202204,Monday,Not in an urban area,Automobile/car/stationwagon,No,Mercedes-Benz,27,No,,,Gas,1995
9000073636,West South Central,South,1,"$75,000 to $99,999",1,1,One-family detached,Rural,1,2,202204,Monday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Lexus,23,Yes,No,No,Gas,1999
9000073637,West South Central,South,1,"$75,000 to $99,999",1,0,One-family detached,Rural,1,1,202205,Tuesday,Not in an urban area,Pickup Truck,No,Nissan/Datsun,6,No,,,Gas,2016
9000073640,East North Central,Midwest,2,"$175,000 or more",2,2,One-family detached,Rural,2,2,202205,Monday,Not in an urban area,Automobile/car/stationwagon,No,Suppressed for confidential reason,3,No,,,Gas,2019
9000073640,East North Central,Midwest,2,"$175,000 or more",2,2,One-family detached,Rural,2,2,202205,Monday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Volvo,3,No,,,Gas,2019
9000073644,East North Central,Midwest,1,"$35,000 to $49,999",1,1,Building with 2 or more apartments,Urban,1,1,202204,Thursday,In an urban area,Automobile/car/stationwagon,No,Honda,20,Yes,No,No,Gas,2002
9000073647,Middle Atlantic,Northeast,2,"$125,000 to $149,999",2,0,One-family detached,Urban,2,2,202205,Sunday,In an urban area,Automobile/car/stationwagon,No,Audi,20,No,,,Gas,2002
9000073647,Middle Atlantic,Northeast,2,"$125,000 to $149,999",2,0,One-family detached,Urban,2,2,202205,Sunday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Lexus,5,No,,,Gas,2017
9000073658,South Atlantic,South,2,"$50,000 to $74,999",2,1,"Townhome, Condo",Urban,2,1,202204,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Chevrolet,4,No,,,Gas,2018
9000073673,East North Central,Midwest,3,"$100,000 to $124,999",4,4,One-family detached,Urban,4,3,202204,Saturday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",Yes,Toyota,2,Yes,,,"Hybrid, gas/electric, non plug-in",2020
9000073673,East North Central,Midwest,3,"$100,000 to $124,999",4,4,One-family detached,Urban,4,3,202204,Saturday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Toyota,8,Yes,,,Gas,2014
9000073673,East North Central,Midwest,3,"$100,000 to $124,999",4,4,One-family detached,Urban,4,3,202204,Saturday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Toyota,4,No,,,Gas,2018
9000073676,South Atlantic,South,2,"$175,000 or more",4,1,One-family detached,Urban,2,2,202205,Saturday,In an urban area,Automobile/car/stationwagon,No,Ford,8,No,,,Gas,2014
9000073676,South Atlantic,South,2,"$175,000 or more",4,1,One-family detached,Urban,2,2,202205,Saturday,In an urban area,Automobile/car/stationwagon,No,Mercedes-Benz,2,No,,,Gas,2020
9000073682,South Atlantic,South,3,I prefer not to answer,3,2,One-family detached,Urban,3,3,202205,Monday,In an urban area,Automobile/car/stationwagon,No,Ford,4,Yes,Yes,No,Gas,2018
9000073682,South Atlantic,South,3,I prefer not to answer,3,2,One-family detached,Urban,3,3,202205,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Buick/Opel,9,No,,,Gas,2013
9000073682,South Atlantic,South,3,I prefer not to answer,3,2,One-family detached,Urban,3,3,202205,Monday,In an urban area,Pickup Truck,No,Ford,8,No,,,Diesel,2014
9000073693,New England,Northeast,2,"$175,000 or more",2,0,One-family detached,Rural,2,2,202205,Monday,Not in an urban area,Automobile/car/stationwagon,No,Chevrolet,9,No,,,Gas,2013
9000073693,New England,Northeast,2,"$175,000 or more",2,0,One-family detached,Rural,2,2,202205,Monday,Not in an urban area,Automobile/car/stationwagon,No,Other make,6,No,,,Gas,2016
9000073705,South Atlantic,South,1,"$35,000 to $49,999",4,1,One-family detached,Urban,1,1,202205,Thursday,In an urban cluster,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Nissan/Datsun,12,No,,,Gas,2010
9000073710,West North Central,Midwest,1,"$75,000 to $99,999",1,1,One-family detached,Urban,1,1,202204,Saturday,In an urban area,Automobile/car/stationwagon,No,Chevrolet,13,No,,,Gas,2009
9000073758,South Atlantic,South,3,"$150,000 to $174,999",3,1,Building with 2 or more apartments,Urban,3,2,202204,Wednesday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Mercedes-Benz,4,No,,,Gas,2018
9000073758,South Atlantic,South,3,"$150,000 to $174,999",3,1,Building with 2 or more apartments,Urban,3,2,202204,Wednesday,In an urban area,Automobile/car/stationwagon,No,Other make,8,No,,,Gas,2014
9000073759,East North Central,Midwest,2,"$150,000 to $174,999",2,2,One-family detached,Urban,2,2,202205,Monday,In an urban area,Automobile/car/stationwagon,No,Nissan/Datsun,9,No,,,Gas,2013
9000073759,East North Central,Midwest,2,"$150,000 to $174,999",2,2,One-family detached,Urban,2,2,202205,Monday,In an urban area,Automobile/car/stationwagon,No,Volkswagen,20,No,,,Gas,2002
9000073779,West North Central,Midwest,2,"$175,000 or more",6,2,One-family detached,Rural,2,2,202204,Thursday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Ford,2,No,,,Gas,2020
9000073779,West North Central,Midwest,2,"$175,000 or more",6,2,One-family detached,Rural,2,2,202204,Thursday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Chevrolet,1,Yes,No,No,Gas,2021
9000073788,West South Central,South,2,"$50,000 to $74,999",3,0,One-family detached,Urban,3,1,202204,Friday,In an urban cluster,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Mazda,1,No,,,Gas,2021
9000073800,South Atlantic,South,1,I prefer not to answer,1,0,One-family detached,Urban,1,2,202205,Monday,In an urban area,Van (Minivan/Cargo/Passenger),No,Ford,18,No,,,Gas,2004
9000073800,South Atlantic,South,1,I prefer not to answer,1,0,One-family detached,Urban,1,2,202205,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Dodge,17,No,,,Gas,2005
9000073815,West South Central,South,1,"$25,000 to $34,999",3,0,Mobile home,Rural,1,1,202205,Thursday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Ford,6,No,,,Gas,2016
9000073825,Mountain,West,1,"$15,000 to $24,999",1,1,One-family detached,Urban,1,2,202204,Friday,In an urban area,Pickup Truck,No,Dodge,7,No,,,Diesel,2015
9000073825,Mountain,West,1,"$15,000 to $24,999",1,1,One-family detached,Urban,1,2,202204,Friday,In an urban area,Automobile/car/stationwagon,No,Pontiac,18,No,,,Gas,2004
9000073827,South Atlantic,South,1,"$50,000 to $74,999",1,1,Building with 2 or more apartments,Urban,1,1,202204,Sunday,In an urban area,Automobile/car/stationwagon,No,Subaru,1,No,,,Gas,2022
9000073830,East North Central,Midwest,3,"$100,000 to $124,999",3,2,One-family detached,Rural,3,4,202205,Thursday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Ford,3,No,,,Gas,2019
9000073830,East North Central,Midwest,3,"$100,000 to $124,999",3,2,One-family detached,Rural,3,4,202205,Thursday,Not in an urban area,Automobile/car/stationwagon,Yes,Chevrolet,4,No,,,"Hybrid, gas/electric, non plug-in",2018
9000073830,East North Central,Midwest,3,"$100,000 to $124,999",3,2,One-family detached,Rural,3,4,202205,Thursday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Suppressed for confidential reason,16,No,,,Gas,2006
9000073830,East North Central,Midwest,3,"$100,000 to $124,999",3,2,One-family detached,Rural,3,4,202205,Thursday,Not in an urban area,Pickup Truck,No,Ford,27,No,,,Gas,1995
9000073841,West South Central,South,2,"$100,000 to $124,999",2,0,One-family detached,Urban,2,2,202204,Tuesday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Buick/Opel,9,No,,,Gas,2013
9000073841,West South Central,South,2,"$100,000 to $124,999",2,0,One-family detached,Urban,2,2,202204,Tuesday,In an urban area,Automobile/car/stationwagon,No,Chevrolet,11,No,,,Gas,2011
9000073848,West South Central,South,2,"$75,000 to $99,999",2,1,Building with 2 or more apartments,Urban,2,2,202205,Thursday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Chevrolet,10,No,,,Gas,2012
9000073848,West South Central,South,2,"$75,000 to $99,999",2,1,Building with 2 or more apartments,Urban,2,2,202205,Thursday,In an urban area,Pickup Truck,No,Chevrolet,18,No,,,Gas,2004
9000073852,Pacific,West,2,"$150,000 to $174,999",2,1,One-family detached,Urban,2,2,202204,Sunday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Honda,1,Yes,No,No,Gas,2021
9000073852,Pacific,West,2,"$150,000 to $174,999",2,1,One-family detached,Urban,2,2,202204,Sunday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Volvo,2,No,,,Gas,2020
9000073856,East North Central,Midwest,2,"$150,000 to $174,999",2,2,One-family detached,Urban,2,2,202205,Friday,In an urban cluster,Pickup Truck,No,Dodge,4,No,,,Diesel,2018
9000073856,East North Central,Midwest,2,"$150,000 to $174,999",2,2,One-family detached,Urban,2,2,202205,Friday,In an urban cluster,Automobile/car/stationwagon,No,BMV,9,No,,,Gas,2013
9000073860,West North Central,Midwest,2,"$100,000 to $124,999",2,0,One-family detached,Urban,2,2,202204,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Subaru,5,No,,,Gas,2017
9000073860,West North Central,Midwest,2,"$100,000 to $124,999",2,0,One-family detached,Urban,2,2,202204,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",Yes,Lexus,1,No,,,"Hybrid, gas/electric, non plug-in",2022
9000073868,Pacific,West,2,"$125,000 to $149,999",2,0,One-family detached,Urban,2,4,202204,Saturday,In an urban area,Pickup Truck,No,Toyota,8,No,,,Gas,2014
9000073868,Pacific,West,2,"$125,000 to $149,999",2,0,One-family detached,Urban,2,4,202204,Saturday,In an urban area,Automobile/car/stationwagon,No,Toyota,10,No,,,Gas,2012
9000073868,Pacific,West,2,"$125,000 to $149,999",2,0,One-family detached,Urban,2,4,202204,Saturday,In an urban area,Van (Minivan/Cargo/Passenger),No,GMC,31,No,,,Gas,1991
9000073868,Pacific,West,2,"$125,000 to $149,999",2,0,One-family detached,Urban,2,4,202204,Saturday,In an urban area,Motorcycle/Moped,No,Suppressed for confidential reason,32,No,,,Gas,1990
9000073884,West North Central,Midwest,3,"$100,000 to $124,999",4,3,One-family detached,Urban,2,3,202205,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Hyundai,13,No,,,Gas,2009
9000073884,West North Central,Midwest,3,"$100,000 to $124,999",4,3,One-family detached,Urban,2,3,202205,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,KIA,3,No,,,Gas,2019
9000073884,West North Central,Midwest,3,"$100,000 to $124,999",4,3,One-family detached,Urban,2,3,202205,Monday,In an urban area,Automobile/car/stationwagon,No,Ford,13,No,,,Gas,2009
9000073889,West South Central,South,2,"$125,000 to $149,999",2,0,One-family detached,Urban,2,2,202204,Thursday,In an urban area,Automobile/car/stationwagon,No,Toyota,8,No,,,Gas,2014
9000073889,West South Central,South,2,"$125,000 to $149,999",2,0,One-family detached,Urban,2,2,202204,Thursday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Mazda,4,No,,,Gas,2018
9000073893,South Atlantic,South,2,"$25,000 to $34,999",2,0,Mobile home,Urban,2,1,202204,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Subaru,3,No,,,Gas,2019
9000073897,West North Central,Midwest,2,"$50,000 to $74,999",2,0,One-family detached,Rural,2,2,202204,Sunday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Honda,9,No,,,Gas,2013
9000073897,West North Central,Midwest,2,"$50,000 to $74,999",2,0,One-family detached,Rural,2,2,202204,Sunday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Jeep,17,No,,,Gas,2005
9000073898,West South Central,South,2,"$50,000 to $74,999",4,0,One-family detached,Urban,2,2,202207,Thursday,In an urban area,Pickup Truck,No,Toyota,14,No,,,Gas,2008
9000073898,West South Central,South,2,"$50,000 to $74,999",4,0,One-family detached,Urban,2,2,202207,Thursday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Toyota,1,No,,,Gas,2021
9000073905,West North Central,Midwest,2,"$75,000 to $99,999",2,0,One-family detached,Urban,2,4,202207,Saturday,In an urban area,Recreational vehicle (RV)/Motorhome,No,Mercedes-Benz,14,No,,,Gas,2008
9000073905,West North Central,Midwest,2,"$75,000 to $99,999",2,0,One-family detached,Urban,2,4,202207,Saturday,In an urban area,Recreational vehicle (RV)/Motorhome,No,Honda,12,No,,,Gas,2010
9000073905,West North Central,Midwest,2,"$75,000 to $99,999",2,0,One-family detached,Urban,2,4,202207,Saturday,In an urban area,Pickup Truck,No,Ford,20,No,,,Gas,2002
9000073905,West North Central,Midwest,2,"$75,000 to $99,999",2,0,One-family detached,Urban,2,4,202207,Saturday,In an urban area,Recreational vehicle (RV)/Motorhome,No,Other make,26,No,,,Gas,1996
9000073911,West South Central,South,1,"$50,000 to $74,999",1,1,Building with 2 or more apartments,Urban,1,1,202204,Thursday,In an urban area,Pickup Truck,No,GMC,18,No,,,Gas,2004
9000073913,Middle Atlantic,Northeast,1,"Less than $10,000",1,0,Building with 2 or more apartments,Urban,1,1,202204,Sunday,In an urban cluster,Automobile/car/stationwagon,No,Chevrolet,17,No,,,Gas,2005
9000073925,Mountain,West,2,"$75,000 to $99,999",2,0,One-family detached,Urban,2,2,202205,Sunday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Hyundai,1,No,,,Gas,2022
