Time,leader_position(m),follower_position(m),leader_speed(m/s),follower_speed(m/s),leader_acc(m/s^2),follower_acc(m/s^2),trajectory_number
72.7,506.53,483.89,10.647,9.144,1.8288,0.06096,4
72.8,507.59,484.8,10.83,9.1501,4.2367,-0.21336,4
72.9,508.67,485.72,11.253,9.1288,3.5052,-0.36576,4
73,509.8,486.63,11.604,9.0922,4.8463,0.33528,4
73.1,510.96,487.54,12.088,9.1257,0.6096,1.8593,4
73.2,512.17,488.45,12.149,9.3116,-2.2555,4.5415,4
73.3,513.38,489.38,11.924,9.7658,-1.3716,4.3586,4
73.4,514.58,490.36,11.787,10.202,0.82296,4.2672,4
73.5,515.75,491.38,11.869,10.628,2.6518,4.3282,4
73.6,516.94,492.44,12.134,11.061,1.1887,-0.57912,4
73.7,518.15,493.55,12.253,11.003,-0.6096,-2.6822,4
73.8,519.38,494.65,12.192,10.735,0,-1.2802,4
73.9,520.6,495.72,12.192,10.607,0,0.57912,4
74,521.82,496.78,12.192,10.665,-0.03048,0.06096,4
74.1,523.04,497.85,12.189,10.671,0.03048,-0.18288,4
74.2,524.26,498.92,12.192,10.653,0,-0.36576,4
74.3,525.48,499.98,12.192,10.616,0.03048,0.3048,4
74.4,526.69,501.04,12.195,10.647,0.03048,1.8593,4
74.5,527.91,502.11,12.198,10.833,-0.21336,4.1758,4
74.6,529.13,503.19,12.177,11.25,-0.36576,3.5662,4
74.7,530.35,504.32,12.14,11.607,0.3048,4.1758,4
74.8,531.57,505.48,12.171,12.024,1.8898,1.8593,4
74.9,532.78,506.68,12.36,12.21,4.3282,0.3048,4
75,534.02,507.9,12.792,12.241,3.7186,-0.36576,4
75.1,535.3,509.13,13.164,12.204,4.4196,-0.18288,4
75.2,536.61,510.35,13.606,12.186,2.7127,0.70104,4
75.3,537.98,511.57,13.878,12.256,-0.03048,-1.2497,4
75.4,539.36,512.79,13.874,12.131,-1.2497,-2.8042,4
75.5,540.75,514,13.75,11.851,-0.6096,-0.94488,4
75.6,542.13,515.19,13.689,11.756,0.27432,0.85344,4
75.7,543.49,516.36,13.716,11.841,-1.14E-11,2.347,4
75.8,544.87,517.55,13.716,12.076,1.14E-11,1.6154,4
75.9,546.24,518.76,13.716,12.238,-1.14E-11,1.2192,4
76,547.61,519.98,13.716,12.36,1.14E-11,4.1758,4
76.1,548.98,521.22,13.716,12.777,0.06096,3.5357,4
76.2,550.35,522.49,13.722,13.131,-0.1524,4.1758,4
76.3,551.72,523.81,13.707,13.548,-0.4572,1.8593,4
76.4,553.09,525.16,13.661,13.734,0.18288,0.33528,4
76.5,554.46,526.53,13.679,13.768,1.6154,-0.36576,4
76.6,555.83,527.91,13.841,13.731,4.0234,-0.21336,4
76.7,557.21,529.28,14.243,13.71,3.7795,0.06096,4
76.8,558.64,530.66,14.621,13.716,4.5415,1.14E-11,4
76.9,560.1,532.03,15.075,13.716,1.3716,-0.21336,4
77,561.61,533.4,15.213,13.695,-6.0046,0.42672,4
77.1,563.13,534.77,14.612,13.737,-4.511,0.9144,4
77.2,564.59,536.14,14.161,13.829,-4.2672,0.33528,4
77.3,566.01,537.53,13.734,13.862,-6.0046,-0.3048,4
77.4,567.38,538.91,13.134,13.832,-0.6096,-0.97536,4
77.5,568.69,540.29,13.073,13.734,0.36576,-0.39624,4
77.6,570,541.67,13.109,13.695,0.03048,0.21336,4
77.7,571.31,543.04,13.112,13.716,0.1524,1.14E-11,4
77.8,572.62,544.41,13.128,13.716,-0.06096,-1.14E-11,4
77.9,573.93,545.78,13.122,13.716,0.03048,1.14E-11,4
78,575.25,547.15,13.125,13.716,0,-1.14E-11,4
78.1,576.56,548.52,13.125,13.716,0,1.14E-11,4
78.2,577.87,549.9,13.125,13.716,-1.14E-11,0.06096,4
78.3,579.18,551.27,13.125,13.722,-0.03048,-0.1524,4
78.4,580.5,552.64,13.122,13.707,0.03048,-0.4572,4
78.5,581.81,554.01,13.125,13.661,-1.14E-11,0.12192,4
78.6,583.12,555.38,13.125,13.673,1.14E-11,1.7678,4
78.7,584.43,556.74,13.125,13.85,-0.03048,3.9929,4
78.8,585.75,558.13,13.122,14.249,-0.12192,3.6881,4
78.9,587.06,559.55,13.109,14.618,0.73152,4.4806,4
79,588.37,561.02,13.183,15.066,-1.0058,1.1582,4
79.1,589.69,562.52,13.082,15.182,-2.0422,-2.0422,4
79.2,591,564.04,12.878,14.978,0.1524,-4.6634,4
79.3,592.28,565.54,12.893,14.512,2.0422,-4.3282,4
79.4,593.57,566.99,13.097,14.079,3.4138,-4.9682,4
79.5,594.88,568.4,13.439,13.582,1.4021,-4.633,4
79.6,596.23,569.76,13.579,13.119,-0.88392,-4.7244,4
79.7,597.58,571.07,13.49,12.646,0,-4.4501,4
79.8,598.93,572.33,13.49,12.201,0.03048,-0.4572,4
79.9,600.28,573.55,13.493,12.155,0,0.3048,4
80,601.63,574.77,13.493,12.186,-0.03048,0.12192,4
80.1,602.98,575.99,13.49,12.198,-1.14E-11,-1.14E-11,4
80.2,604.33,577.21,13.49,12.198,0.03048,-0.03048,4
80.3,605.68,578.43,13.493,12.195,-0.03048,0.03048,4
80.4,607.03,579.64,13.49,12.198,0.03048,1.14E-11,4
80.5,608.38,580.86,13.493,12.198,-0.03048,-1.14E-11,4
80.6,609.73,582.08,13.49,12.198,0,1.14E-11,4
80.7,611.08,583.3,13.49,12.198,0.4572,-1.14E-11,4
80.8,612.43,584.52,13.536,12.198,-0.82296,0,4
80.9,613.78,585.74,13.454,12.198,-1.585,0,4
81,615.12,586.96,13.295,12.198,-0.82296,0.70104,4
81.1,616.45,588.18,13.213,12.268,-0.79248,-1.3716,4
81.2,617.78,589.41,13.134,12.131,-1.2192,-3.1394,4
81.3,619.09,590.62,13.012,11.817,-2.2555,-1.1278,4
81.4,620.39,591.81,12.786,11.704,-1.524,2.1641,4
81.5,621.67,592.98,12.634,11.921,1.463,4.3586,4
81.6,622.93,594.17,12.78,12.357,3.2918,4.2062,4
81.7,624.21,595.4,13.109,12.777,2.9261,1.3411,4
81.8,625.52,596.68,13.402,12.911,0.4572,0.79248,4
81.9,626.86,597.97,13.448,12.991,-2.5298,0,4
82,628.21,599.27,13.195,12.991,-4.2672,-0.3048,4
82.1,629.53,600.57,12.768,12.96,-4.0234,-0.03048,4
82.2,630.8,601.87,12.366,12.957,-1.9202,0.03048,4
82.3,632.04,603.16,12.174,12.96,-0.36576,-0.03048,4
82.4,633.26,604.46,12.137,12.957,0.4572,0.03048,4
82.5,634.47,605.75,12.183,12.96,0.12192,-1.14E-11,4
82.6,635.69,607.05,12.195,12.96,-0.03048,0,4
0.1,33.911,0,14.307,13.719,-2.2555,-0.03048,5
0.2,35.342,1.3719,14.082,13.716,-0.9144,0.03048,5
0.3,36.75,2.7435,13.99,13.719,1.0668,-0.03048,5
0.4,38.149,4.1154,14.097,13.716,1.0363,-4.2672,5
0.5,39.559,5.487,14.201,13.289,-0.88392,2.4384,5
0.6,40.979,6.8159,14.112,13.533,-2.347,1.4935,5
0.7,42.39,8.1692,13.878,13.682,-1.3411,0.70104,5
0.8,43.778,9.5375,13.743,13.753,-1.0973,-0.36576,5
0.9,45.152,10.913,13.634,13.716,-1.3106,0,5
1,46.516,12.284,13.503,13.716,-0.42672,0.03048,5
1.1,47.866,13.656,13.46,13.719,0.54864,-0.03048,5
1.2,49.212,15.028,13.515,13.716,1.585,-3.55E-13,5
1.3,50.564,16.399,13.673,13.716,0.762,0.03048,5
1.4,51.931,17.771,13.75,13.719,-0.36576,0.03048,5
1.5,53.306,19.143,13.713,13.722,-0.03048,0.33528,5
1.6,54.677,20.515,13.71,13.756,0.03048,-1.1887,5
1.7,56.048,21.891,13.713,13.637,-0.03048,-1.7678,5
1.8,57.419,23.254,13.71,13.46,0,0.54864,5
1.9,58.79,24.6,13.71,13.515,0.03048,3.5662,5
2,60.161,25.952,13.713,13.871,-0.03048,4.0538,5
2.1,61.533,27.339,13.71,14.277,0.48768,3.7795,5
2.2,62.904,28.767,13.759,14.655,-0.06096,0.85344,5
2.3,64.28,30.232,13.753,14.74,-3.2309,0.27432,5
2.4,65.655,31.706,13.429,14.768,-3.9319,-0.21336,5
2.5,66.998,33.183,13.036,14.746,-0.9144,-0.1524,5
2.6,68.301,34.658,12.945,14.731,3.7795,0.06096,5
2.7,69.596,36.131,13.323,14.737,4.0234,-7.11E-13,5
2.8,70.928,37.604,13.725,14.737,3.871,-0.03048,5
2.9,72.301,39.078,14.112,14.734,2.3165,7.11E-13,5
3,73.712,40.552,14.344,14.734,2.8042,-7.11E-13,5
3.1,75.146,42.025,14.624,14.734,2.1641,0.39624,5
3.2,76.609,43.498,14.841,14.774,1.0973,-0.762,5
3.3,78.093,44.976,14.95,14.697,-0.18288,-1.5545,5
3.4,79.588,46.445,14.932,14.542,-1.1278,-0.64008,5
3.5,81.081,47.9,14.819,14.478,-1.7374,0.54864,5
3.6,82.563,49.347,14.646,14.533,-1.585,1.8898,5
3.7,84.028,50.801,14.487,14.722,-0.85344,1.1887,5
3.8,85.476,52.273,14.402,14.841,-0.1524,-1.0363,5
3.9,86.916,53.757,14.387,14.737,-0.79248,-2.7737,5
4,88.355,55.231,14.307,14.46,-2.225,-3.9929,5
4.1,89.786,56.677,14.085,14.06,-2.4994,-4.3282,5
4.2,91.194,58.083,13.835,13.628,-1.4935,-1.463,5
4.3,92.578,59.445,13.686,13.481,-0.12192,0.73152,5
4.4,93.946,60.794,13.673,13.554,0.39624,1.3106,5
4.5,95.314,62.149,13.713,13.686,0.06096,1.7374,5
4.6,96.685,63.518,13.719,13.859,-0.03048,-2.4079,5
4.7,98.057,64.904,13.716,13.618,0.762,-4.8768,5
4.8,99.429,66.265,13.792,13.131,-1.4021,-1.7983,5
4.9,100.81,67.578,13.652,12.951,-3.0175,1.524,5
5,102.17,68.874,13.35,13.103,-1.524,4.511,5
5.1,103.51,70.184,13.198,13.554,-0.3048,2.8651,5
5.2,104.83,71.539,13.167,13.841,0.06096,0.18288,5
5.3,106.14,72.923,13.173,13.859,-2.3774,1.9812,5
5.4,107.46,74.309,12.936,14.057,-3.6576,2.0726,5
5.5,108.76,75.715,12.57,14.265,-1.1887,1.9507,5
5.6,110.01,77.142,12.451,14.46,0.09144,2.1031,5
5.7,111.26,78.587,12.46,14.67,0.39624,1.3106,5
5.8,112.5,80.055,12.5,14.801,0.06096,-0.06096,5
5.9,113.75,81.535,12.506,14.795,-0.03048,-1.7069,5
6,115,83.014,12.503,14.624,0,-2.6213,5
6.1,116.25,84.477,12.503,14.362,-0.03048,-2.4079,5
6.2,117.5,85.913,12.5,14.121,0.03048,-2.1946,5
6.3,118.75,87.325,12.503,13.902,-2.84E-12,-1.9812,5
6.4,120,88.715,12.503,13.704,-0.03048,-1.3411,5
6.5,121.26,90.085,12.5,13.57,0.03048,-0.42672,5
6.6,122.51,91.442,12.503,13.527,0,0.24384,5
6.7,123.76,92.795,12.503,13.551,0,0.18288,5
6.8,125.01,94.15,12.503,13.57,-0.06096,-0.06096,5
6.9,126.26,95.507,12.497,13.564,0.03048,-2.84E-12,5
7,127.51,96.864,12.5,13.564,0.36576,-0.03048,5
7.1,128.76,98.22,12.536,13.561,0.21336,0.762,5
7.2,130.01,99.576,12.558,13.637,-0.82296,-1.4326,5
7.3,131.27,100.94,12.475,13.493,-2.4689,-3.0785,5
7.4,132.51,102.29,12.229,13.186,-3.749,-1.1887,5
7.5,133.74,103.61,11.854,13.067,-3.3223,1.1582,5
7.6,134.92,104.91,11.521,13.183,-1.8288,3.048,5
7.7,136.07,106.23,11.339,13.487,-0.33528,1.524,5
7.8,137.21,107.58,11.305,13.64,0.36576,-0.36576,5
7.9,138.34,108.95,11.342,13.603,0.18288,-0.12192,5
8,139.47,110.31,11.36,13.591,-0.06096,-1.4021,5
8.1,140.61,111.66,11.354,13.451,-2.84E-12,-3.048,5
8.2,141.74,113.01,11.354,13.146,0.03048,-3.871,5
8.3,142.88,114.32,11.357,12.759,0.42672,-3.048,5
8.4,144.01,115.6,11.4,12.454,-1.0363,-1.4326,5
8.5,145.15,116.85,11.296,12.311,-2.0422,-0.09144,5
8.6,146.28,118.08,11.092,12.302,-0.70104,0.33528,5
8.7,147.39,119.31,11.022,12.335,0.82296,0.12192,5
8.8,148.49,120.54,11.104,12.347,2.0726,-0.06096,5
8.9,149.61,121.78,11.311,12.341,1.0668,-1.42E-12,5
9,150.74,123.01,11.418,12.341,-0.39624,0.03048,5
9.1,151.88,124.24,11.378,12.344,-0.54864,0,5
9.2,153.02,125.48,11.323,12.344,-1.463,0,5
9.3,154.15,126.71,11.177,12.344,-1.8898,-0.03048,5
9.4,155.27,127.95,10.988,12.341,-1.4935,0.03048,5
9.5,156.36,129.18,10.839,12.344,-0.51816,0,5
9.6,157.45,130.42,10.787,12.344,0.03048,0,5
9.7,158.53,131.65,10.79,12.344,0.18288,-0.12192,5
9.8,159.61,132.88,10.808,12.332,0.03048,-0.09144,5
9.9,160.69,134.12,10.811,12.323,0.03048,0.33528,5
10,161.77,135.35,10.814,12.357,-0.03048,1.0363,5
10.1,162.85,136.59,10.811,12.46,-0.03048,1.463,5
10.2,163.93,137.83,10.808,12.607,0.09144,1.7069,5
10.3,165.01,139.09,10.817,12.777,0.21336,1.4935,5
10.4,166.09,140.37,10.839,12.927,-0.1524,0.97536,5
10.5,167.18,141.66,10.823,13.024,-1.0668,0.85344,5
10.6,168.26,142.96,10.717,13.109,-1.4935,-1.0668,5
10.7,169.33,144.28,10.567,13.003,-0.82296,-2.1031,5
10.8,170.39,145.58,10.485,12.792,0.82296,-0.42672,5
10.9,171.44,146.86,10.567,12.75,1.4935,1.0363,5
11,172.49,148.13,10.717,12.853,1.0668,1.1278,5
11.1,173.57,149.42,10.823,12.966,0.1524,-1.6154,5
11.2,174.65,150.71,10.839,12.805,-0.21336,-3.9319,5
11.3,175.73,151.99,10.817,12.411,-0.09144,-3.2004,5
11.4,176.81,153.23,10.808,12.091,0.03048,-2.7127,5
11.5,177.89,154.44,10.811,11.82,-2.84E-12,-3.81,5
11.6,178.97,155.63,10.811,11.439,0.03048,-3.4747,5
11.7,180.06,156.77,10.814,11.092,0,-4.0538,5
11.8,181.14,157.88,10.814,10.686,-0.09144,-1.8288,5
11.9,182.22,158.95,10.805,10.503,-0.24384,-0.09144,5
12,183.3,160,10.781,10.494,0.18288,0.42672,5
12.1,184.38,161.05,10.799,10.537,0.9144,0.1524,5
12.2,185.46,162.1,10.891,10.552,2.225,-0.03048,5
12.3,186.55,163.16,11.113,10.549,1.6764,-0.03048,5
12.4,187.66,164.21,11.281,10.546,0.51816,0.09144,5
12.5,188.79,165.26,11.332,10.555,0.42672,0.21336,5
12.6,189.92,166.32,11.375,10.577,0.67056,-0.18288,5
12.7,191.06,167.38,11.442,10.558,1.0668,-1.0363,5
12.8,192.2,168.43,11.549,10.455,0.85344,-1.524,5
12.9,193.36,169.48,11.634,10.302,0.3048,-0.79248,5
13,194.52,170.51,11.665,10.223,-0.73152,0.79248,5
13.1,195.69,171.53,11.592,10.302,-6.0046,1.524,5
13.2,196.84,172.56,10.991,10.455,-5.1816,1.0363,5
13.3,197.94,173.61,10.473,10.558,-6.6142,0.18288,5
13.4,198.99,174.66,9.8115,10.577,-6.8885,-0.21336,5
13.5,199.97,175.72,9.1227,10.555,-6.3094,-0.12192,5
13.6,200.88,176.78,8.4917,10.543,-5.5474,0.06096,5
13.7,201.73,177.83,7.937,10.549,-4.7244,-0.03048,5
13.8,202.53,178.89,7.4646,10.546,-4.0843,0.03048,5
13.9,203.27,179.94,7.0561,10.549,-3.7186,-0.03048,5
14,203.98,181,6.6843,10.546,-3.7186,-0.06096,5
14.1,204.65,182.05,6.3124,10.54,-2.1641,0.4572,5
14.2,205.28,183.1,6.096,10.586,-2.1641,0.51816,5
14.3,205.89,184.16,5.8796,10.638,-3.7186,-2.9261,5
14.4,206.48,185.23,5.5077,10.345,-3.5662,-5.9131,5
14.5,207.03,186.26,5.1511,9.7536,-4.1148,-6.1874,5
14.6,207.54,187.24,4.7396,9.1349,-1.8898,-7.3152,5
14.7,208.02,188.15,4.5507,8.4033,-0.3048,-6.2789,5
14.8,208.47,188.99,4.5202,7.7754,0.39624,-6.4313,5
14.9,208.92,189.77,4.5598,7.1323,0.18288,-2.8956,5
15,209.38,190.48,4.5781,6.8428,-0.09144,1.7678,5
15.1,209.84,191.17,4.569,7.0195,0.03048,1.0668,5
15.2,210.29,191.87,4.572,7.1262,0.03048,-0.39624,5
15.3,210.75,192.58,4.575,7.0866,-0.06096,-2.84E-12,5
15.4,211.21,193.29,4.569,7.0866,0.06096,-2.84E-12,5
15.5,211.67,194,4.575,7.0866,-0.03048,2.84E-12,5
15.6,212.12,194.71,4.572,7.0866,-0.03048,-2.84E-12,5
15.7,212.58,195.41,4.569,7.0866,0.03048,2.84E-12,5
15.8,213.04,196.12,4.572,7.0866,0,0,5
15.9,213.49,196.83,4.572,7.0866,0,-2.84E-12,5
16,213.95,197.54,4.572,7.0866,0,-0.03048,5
16.1,214.41,198.25,4.572,7.0836,0,0.1524,5
16.2,214.87,198.96,4.572,7.0988,0,0.3048,5
16.3,215.32,199.67,4.572,7.1293,0,-0.21336,5
16.4,215.78,200.38,4.572,7.1079,0,-1.6154,5
16.5,216.24,201.09,4.572,6.9464,0,-3.048,5
16.6,216.7,201.79,4.572,6.6416,-0.03048,-3.871,5
16.7,217.15,202.45,4.569,6.2545,0.06096,-3.109,5
16.8,217.61,203.08,4.575,5.9436,-0.03048,-1.5545,5
16.9,218.07,203.67,4.572,5.7882,0,-0.27432,5
17,218.52,204.25,4.572,5.7607,0,0.36576,5
17.1,218.98,204.82,4.572,5.7973,0,0.12192,5
17.2,219.44,205.4,4.572,5.8095,0,-0.03048,5
17.3,219.9,205.99,4.572,5.8064,0,-5.68E-12,5
17.4,220.35,206.57,4.572,5.8064,0,2.84E-12,5
17.5,220.81,207.15,4.572,5.8064,0,0.03048,5
17.6,221.27,207.73,4.572,5.8095,0,-0.03048,5
17.7,221.72,208.31,4.572,5.8064,0,-2.84E-12,5
17.8,222.18,208.89,4.572,5.8064,0,0,5
17.9,222.64,209.47,4.572,5.8064,0,2.84E-12,5
18,223.1,210.05,4.572,5.8064,0,2.84E-12,5
18.1,223.55,210.63,4.572,5.8064,0,-0.09144,5
18.2,224.01,211.21,4.572,5.7973,-0.03048,0.33528,5
18.3,224.47,211.79,4.569,5.8308,0.03048,0.4572,5
18.4,224.92,212.37,4.572,5.8765,0.03048,-0.82296,5
18.5,225.38,212.96,4.575,5.7942,-0.03048,-3.2614,5
18.6,225.84,213.54,4.572,5.4681,-0.03048,-4.0234,5
18.7,226.3,214.09,4.569,5.0658,0.03048,-4.4501,5
18.8,226.75,214.59,4.572,4.6208,0,-2.5908,5
18.9,227.21,215.06,4.572,4.3617,0,0.33528,5
19,227.67,215.49,4.572,4.3952,0,1.3716,5
19.1,228.12,215.93,4.572,4.5324,0,0.79248,5
19.2,228.58,216.39,4.572,4.6116,0,-0.24384,5
19.3,229.04,216.85,4.572,4.5872,0,-0.21336,5
19.4,229.5,217.31,4.572,4.5659,0,0.06096,5
19.5,229.95,217.76,4.572,4.572,0,0,5
19.6,230.41,218.22,4.572,4.572,-0.03048,-0.03048,5
19.7,230.87,218.68,4.569,4.569,0.03048,0.03048,5
19.8,231.32,219.13,4.572,4.572,0.03048,0.03048,5
19.9,231.78,219.59,4.575,4.575,-0.06096,-0.06096,5
20,232.24,220.05,4.569,4.569,0.06096,0.06096,5
20.1,232.7,220.5,4.575,4.575,-0.03048,-0.03048,5
20.2,233.15,220.96,4.572,4.572,-0.06096,-0.03048,5
20.3,233.61,221.42,4.5659,4.569,0.09144,0.03048,5
20.4,234.07,221.88,4.575,4.572,0.1524,0,5
20.5,234.53,222.33,4.5903,4.572,0.06096,0,5
20.6,234.98,222.79,4.5964,4.572,-0.06096,0,5
20.7,235.44,223.25,4.5903,4.572,-0.1524,0,5
20.8,235.9,223.71,4.575,4.572,-0.21336,0.03048,5
20.9,236.36,224.16,4.5537,4.575,2.84E-12,-0.06096,5
21,236.82,224.62,4.5537,4.569,0.36576,0.03048,5
21.1,237.27,225.08,4.5903,4.572,1.0363,0,5
21.2,237.73,225.53,4.6939,4.572,1.3106,0,5
21.3,238.2,225.99,4.825,4.572,1.0058,0.03048,5
21.4,238.68,226.45,4.9256,4.575,0.36576,-0.03048,5
21.5,239.17,226.91,4.9621,4.572,0,-0.03048,5
21.6,239.67,227.36,4.9621,4.569,-0.09144,0.06096,5
21.7,240.17,227.82,4.953,4.575,-0.03048,-0.03048,5
21.8,240.66,228.28,4.95,4.572,-0.3048,-0.03048,5
21.9,241.16,228.73,4.9195,4.569,-0.4572,0.03048,5
22,241.65,229.19,4.8738,4.572,-0.21336,0,5
22.1,242.14,229.65,4.8524,4.572,0.24384,0,5
22.2,242.62,230.11,4.8768,4.572,0.42672,0,5
22.3,243.11,230.56,4.9195,4.572,0.27432,0,5
22.4,243.6,231.02,4.9469,4.572,0.09144,0,5
22.5,244.1,231.48,4.956,4.572,0.06096,0,5
22.6,244.59,231.93,4.9621,4.572,0,0,5
22.7,245.09,232.39,4.9621,4.572,-0.36576,0,5
22.8,245.58,232.85,4.9256,4.572,-1.0058,-0.06096,5
22.9,246.08,233.31,4.825,4.5659,-1.3106,0.12192,5
23,246.56,233.76,4.6939,4.5781,-1.0973,0.09144,5
23.1,247.03,234.22,4.5842,4.5872,-0.64008,0.09144,5
23.2,247.49,234.68,4.5202,4.5964,0.3048,-0.09144,5
23.3,247.94,235.14,4.5507,4.5872,1.3411,-0.12192,5
23.4,248.39,235.6,4.6848,4.575,1.4326,-0.06096,5
23.5,248.86,236.06,4.828,4.569,0.24384,0.06096,5
23.6,249.35,236.51,4.8524,4.575,-0.9144,-0.09144,5
23.7,249.83,236.97,4.761,4.5659,-0.18288,-0.33528,5
23.8,250.31,237.43,4.7427,4.5324,1.8288,0.18288,5
23.9,250.78,237.88,4.9256,4.5507,2.5298,1.2802,5
24,251.27,238.33,5.1786,4.6787,1.4021,2.6213,5
24.1,251.79,238.8,5.3188,4.9408,0.57912,3.3833,5
24.2,252.32,239.3,5.3767,5.2791,0.97536,2.7127,5
24.3,252.86,239.82,5.4742,5.5504,2.347,1.2192,5
24.4,253.41,240.38,5.7089,5.6723,2.5603,-0.1524,5
24.5,253.98,240.95,5.9649,5.6571,1.4021,-0.73152,5
24.6,254.58,241.51,6.1051,5.5839,0.3048,-0.33528,5
24.7,255.19,242.07,6.1356,5.5504,-0.24384,0.24384,5
24.8,255.8,242.63,6.1112,5.5748,-0.21336,0.48768,5
24.9,256.41,243.18,6.0899,5.6236,0.06096,0.18288,5
25,257.02,243.75,6.096,5.6418,0,0.09144,5
25.1,257.63,244.31,6.096,5.651,-0.03048,0.21336,5
25.2,258.24,244.88,6.093,5.6723,0.09144,0.24384,5
25.3,258.85,245.44,6.1021,5.6967,-0.18288,-0.06096,5
25.4,259.46,246.01,6.0838,5.6906,-0.36576,-1.463,5
25.5,260.07,246.58,6.0472,5.5443,0.27432,-1.9507,5
25.6,260.67,247.14,6.0747,5.3492,1.8593,-0.06096,5
25.7,261.28,247.67,6.2606,5.3431,4.1758,2.3165,5
25.8,261.91,248.2,6.6782,5.5748,3.5966,3.9624,5
25.9,262.57,248.76,7.0378,5.971,4.1453,2.9261,5
26,263.28,249.36,7.4524,6.2636,1.8898,0.21336,5
26.1,264.02,249.99,7.6413,6.285,0.3048,-0.97536,5
26.2,264.79,250.61,7.6718,6.1874,-0.39624,-1.0058,5
26.3,265.55,251.23,7.6322,6.0869,-0.1524,-0.24384,5
26.4,266.32,251.84,7.617,6.0625,0.03048,0.33528,5
26.5,267.08,252.45,7.62,6.096,0,0.03048,5
26.6,267.84,253.06,7.62,6.099,0,-0.03048,5
26.7,268.6,253.67,7.62,6.096,0,0,5
26.8,269.36,254.28,7.62,6.096,0,0,5
26.9,270.13,254.89,7.62,6.096,0,0,5
27,270.89,255.5,7.62,6.096,0.24384,0,5
27.1,271.65,256.11,7.6444,6.096,-0.54864,0,5
27.2,272.42,256.72,7.5895,6.096,-1.2192,0.06096,5
27.3,273.17,257.32,7.4676,6.1021,0.03048,-0.21336,5
27.4,273.92,257.94,7.4706,6.0808,2.6213,-0.24384,5
27.5,274.67,258.54,7.7328,6.0564,4.4196,0.3048,5
27.6,275.44,259.15,8.1747,6.0869,3.7186,1.3411,5
27.7,276.26,259.76,8.5466,6.221,4.3282,2.286,5
27.8,277.11,260.38,8.9794,6.4496,1.8288,2.7737,5
27.9,278.01,261.02,9.1623,6.7269,0.3048,2.6213,5
28,278.93,261.7,9.1928,6.9891,-0.36576,2.7737,5
28.1,279.85,262.4,9.1562,7.2664,-0.12192,2.3165,5
28.2,280.76,263.12,9.144,7.4981,-0.12192,1.2802,5
28.3,281.68,263.87,9.1318,7.6261,-0.39624,0.33528,5
28.4,282.59,264.64,9.0922,7.6596,0.3048,-0.24384,5
28.5,283.5,265.4,9.1227,7.6352,1.8898,-0.21336,5
28.6,284.41,266.16,9.3116,7.6139,4.1453,0.06096,5
28.7,285.34,266.93,9.7262,7.62,3.5662,0,5
28.8,286.32,267.69,10.083,7.62,4.2062,0,5
28.9,287.32,268.45,10.503,7.62,2.0726,0,5
29,288.37,269.21,10.711,7.62,0.42672,0,5
29.1,289.44,269.97,10.753,7.62,-1.0973,0,5
29.2,290.52,270.74,10.644,7.62,-1.9812,0.18288,5
29.3,291.58,271.5,10.445,7.6383,-2.3165,-0.36576,5
29.4,292.63,272.26,10.214,7.6017,-1.7678,-0.73152,5
29.5,293.65,273.02,10.037,7.5286,-0.70104,-0.51816,5
29.6,294.65,273.78,9.967,7.4767,-0.18288,0.03048,5
29.7,295.65,274.52,9.9487,7.4798,0.1524,1.1582,5
29.8,296.65,275.27,9.9639,7.5956,0.70104,1.6459,5
29.9,297.64,276.03,10.034,7.7602,1.8288,2.1641,5
30,298.65,276.81,10.217,7.9766,2.5298,2.7432,5
30.1,299.67,277.6,10.47,8.2509,1.7983,2.6213,5
30.2,300.71,278.43,10.65,8.5131,0.82296,2.7432,5
30.3,301.78,279.28,10.732,8.7874,0.12192,2.3165,5
30.4,302.85,280.16,10.744,9.019,-0.54864,1.3106,5
30.5,303.93,281.06,10.689,9.1501,-1.8898,0.36576,5
30.6,305,281.98,10.5,9.1867,-4.1758,-0.3048,5
30.7,306.05,282.89,10.083,9.1562,-3.5357,-0.1524,5
30.8,307.05,283.81,9.7292,9.141,-4.1758,0,5
30.9,308.03,284.72,9.3116,9.141,-1.8898,0.03048,5
31,308.96,285.64,9.1227,9.144,-0.27432,0.06096,5
31.1,309.87,286.55,9.0952,9.1501,0.33528,-0.21336,5
31.2,310.78,287.47,9.1288,9.1288,0.21336,-0.33528,5
31.3,311.69,288.38,9.1501,9.0952,-0.06096,0.4572,5
31.4,312.61,289.29,9.144,9.141,0.06096,1.8288,5
31.5,313.52,290.2,9.1501,9.3238,-0.21336,3.0175,5
31.6,314.44,291.14,9.1288,9.6256,-0.36576,2.9566,5
31.7,315.35,292.1,9.0922,9.9212,0.3048,1.463,5
31.8,316.26,293.09,9.1227,10.068,1.8898,0.06096,5
31.9,317.17,294.1,9.3116,10.074,4.1758,-0.54864,5
32,318.1,295.11,9.7292,10.019,3.5357,-0.57912,5
32.1,319.08,296.11,10.083,9.9609,4.1758,-0.03048,5
32.2,320.08,297.1,10.5,9.9578,1.8898,0.82296,5
32.3,321.13,298.1,10.689,10.04,0.3048,1.8593,5
32.4,322.2,299.1,10.72,10.226,-0.39624,2.6213,5
32.5,323.27,300.13,10.68,10.488,-0.18288,2.0422,5
32.6,324.34,301.17,10.662,10.692,0.06096,0.09144,5
